"thrush","cover","elevation","loc.x","loc.y"
0,5.4,200,147106.89814,96268.29981
0,18.2,137,141846.84379,91541.42857
0,8.8,130,147198.1341,91644.87617
0,8.4,127,141934.58315,86918.11885
0,4.9,75,147288.91211,87021.6544
0,8.5,251,115232.23955,81829.5295
0,1,219,120590.4024,81913.66779
0,13.6,220,125948.56882,82001.89559
0,1.1,208,131306.40128,82094.30798
0,7.3,175,136664.45173,82190.31672
0,0.4,147,142022.32337,82289.7036
0,5.5,116,147380.31533,82393.30575
0,0.2,119,152171.67195,110251.57824
0,12.4,136,157509.47668,110362.45967
0,0.1,128,152265.89162,105628.115
0,7.8,197,157607.07044,105739.04966
0,2.4,194,152360.34829,101004.2809
0,11.5,179,157704.74453,101115.5317
0,6.4,165,162846.9976,110476.891
0,11,177,168184.61478,110595.632
0,4.4,211,162948.06746,105853.53836
0,10,179,168289.13202,105972.257
0,3,188,163049.06588,101230.07225
0,4.8,178,168393.30087,101348.4391
0,3.7,200,173522.1583,110718.39682
0,14.8,197,178859.57759,110844.28724
0,5.3,172,173629.63616,106095.19178
0,3.8,172,178970.52582,106221.55166
0,2.8,151,173737.44249,101471.43843
0,4.2,166,179081.4893,101598.25802
0,3.5,153,184197.01948,110974.32417
0,9.1,141,184311.17524,106351.32077
0,4.1,141,184425.46349,101728.08965
0,7.6,189,152454.90422,96375.78424
0,5.9,181,157802.52495,96486.81763
0,9.4,145,152549.04163,91752.40581
0,4.9,144,157900.18751,91863.49425
0,10.8,97,152643.63287,87129.24751
0,5.5,119,157997.85625,87240.27408
0,16.7,154,163150.1724,96601.41087
0,9.6,123,168497.57417,96720.23751
0,21.4,124,163251.15989,91978.14582
0,8.6,115,168602.03314,92097.43379
0,11.4,116,163352.14855,87354.97741
0,9.1,123,168706.46323,87474.03078
0,2.8,153,173845.3498,96843.30134
0,23,174,179192.57947,96969.76913
0,4.8,153,173952.8208,92220.54752
0,8.1,145,179303.53967,92346.67652
0,2.6,150,174060.34656,87597.19622
0,16.7,124,179414.41953,87723.86632
0,1.8,155,184539.88006,97099.6662
0,14.6,138,184654.16535,92476.63165
0,1.2,113,184768.43614,87854.07303
0,4.1,84,152737.75257,82500.98708
0,1.5,112,158095.59826,82612.12071
0,6,98,163453.20955,82726.88847
0,2.3,135,168810.77468,82845.6021
0,3.3,136,174168.08981,82968.90941
0,2,113,179525.58004,83096.12462
0,14.4,95,184882.77994,83226.39264
0,1,134,189534.10901,111108.13735
0,15.9,119,189651.58683,106485.26874
0,2.2,133,189769.4748,101862.11098
0,7.1,127,194871.39393,111246.02647
0,2.5,104,200208.68113,111387.60076
0,10.6,92,194992.43056,106623.25168
0,5.7,87,200332.90012,106764.52838
0,15.7,122,195113.07782,102000.16016
0,17.4,101,200457.11699,102141.54723
0,19.3,133,205545.90029,111532.24351
0,1.2,123,210883.08348,111680.90679
0,7,110,205673.41409,106909.2735
0,2.4,102,211013.81697,107057.84351
0,0.8,95,205800.92667,102286.39573
0,2.4,119,211144.41534,102435.5928
0,4.8,106,216219.80505,111833.88242
0,2.3,104,221557.0373,111990.79141
0,11.2,105,216354.09588,107211.27324
0,4.8,81,221694.2721,107368.51554
0,8.6,82,216488.37668,102589.16094
0,3.5,59,221831.63831,102746.00995
0,9.4,117,189886.94237,97233.74064
0,5.4,106,190004.67848,92611.13315
0,12.1,93,190122.32263,87988.52127
0,2.9,107,195234.40788,97371.89247
0,10.2,112,200581.47416,97513.3704
0,0.6,104,195355.17728,92749.35959
0,13.2,87,200705.6859,92890.58986
0,0.2,95,195476.0853,88126.71197
0,17,79,205928.58458,97658.32803
0,0.6,109,211275.77867,97807.64055
0,7.1,71,216622.21826,97961.30705
0,2,30,221969.1554,98118.31009
0,9.5,50,216756.70975,93338.87037
0,3.7,5,222106.51772,93496.00122
0,10.2,79,190239.9495,83360.78792
0,3.2,90,226893.60673,112150.65738
0,8.9,68,232230.69923,112314.75289
0,6,72,227034.36361,107528.52828
0,5,45,232374.33767,107692.36597
0,6.6,40,227175.00258,102906.1666
0,1.5,17,232518.25175,103070.14798
0,12.1,42,237566.73178,112483.35075
0,11.2,21,242903.13429,112655.19603
0,5.7,18,237714.113,107860.76247
0,5.4,6,243053.68737,108033.07282
0,37.9,4,237861.32954,103238.65387
0,8.7,4,243204.23695,103411.03622
0,3,5,248239.27333,112830.59435
0,5.2,5,227315.79779,98278.60966
0,1.4,2,232662.32286,98442.7357
0,0,3,238008.70757,98611.35128
